,Despesas Orçamentárias,DOTAÇÃO INICIAL (d),DOTAÇÃO ATUALIZADA (e),DESPESAS EMPENHADAS NO BIMESTRE,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),% (b/total b),SALDO (g) =(e-f),DESPESAS LIQUIDADAS NO BIMESTRE,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),% (d/total d),SALDO (i) = (e-h),Bimestre,Ano,tempo,base = ultimo periodo
dezembro 2020,Assistência Hospitalar e Ambulatorial,248.024515,254.9027795795,18.47541373095,241.654842660325,14.05,13214899.67,35.794306820525,234.5983589942,14.22,20253786.12,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Suporte Profilático e Terapêutico,4.861680031181098,4.861680031181098,0.04057034796534992,0.04057034796534992,0.01,4278000.0,0.0,0.0,0.0,4314000.0,1,2018,2018-02-20,88.73475778602311
abril 2018,Suporte Profilático e Terapêutico,4.846645832740852,6.087006242478827,0.0,0.04044488872940905,0.0,5382044.94,0.04044488872940905,0.04044488872940905,0.01,5382044.94,2,2018,2018-04-20,89.01001122998021
junho 2018,Suporte Profilático e Terapêutico,4.767268898670428,5.987315051938036,0.806043161819403,0.8458256561059435,0.07,4652639.85,0.0008433888788746571,0.040625883165415086,0.01,5381281.74,3,2018,2018-06-20,90.4920635209639
agosto 2018,Suporte Profilático e Terapêutico,4.755868938149616,5.972997597506884,0.9500192161095421,1.7938222510266981,0.13,3790887.15,0.35346796442508494,0.393996698997867,0.04,5060654.57,4,2018,2018-08-20,90.70897571198554
outubro 2018,Suporte Profilático e Terapêutico,4.711946061740496,5.917833916867413,0.7509535697080589,2.528208956917347,0.17,3103355.15,1.459601880861914,1.8499598193008286,0.14,3724322.95,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Suporte Profilático e Terapêutico,4.714789787200645,5.921405412541986,-0.0001124598676641044,2.5296223065740615,0.15,3103458.05,0.6729547114510966,2.5240310074198384,0.15,3108574.05,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Suporte Profilático e Terapêutico,4.8206461869030015,6.200053211773348,0.12346945131437359,0.12346945131437359,0.02,5601808.8,0.0,0.0,0.0,5715631.35,1,2019,2019-02-20,92.18681122198316
abril 2019,Suporte Profilático e Terapêutico,4.757641924309849,6.894542575726667,1.3709099705397978,1.492765716672078,0.15,5045671.1,0.0,0.0,0.0,6440028.0,2,2019,2019-04-20,93.40761811629307
junho 2019,Suporte Profilático e Terapêutico,4.750989920792049,7.2056267087885235,0.4225858001554189,1.9132643730372478,0.16,4950391.1,0.2849209280525318,0.2849209280525318,0.03,6473517.52,3,2019,2019-06-20,93.53840092464623
agosto 2019,Suporte Profilático e Terapêutico,4.736769711807929,8.67415943839893,1.5127019140895746,3.4202396870539835,0.24,4929186.09,0.7977353647033726,1.081803494663632,0.1,7123088.49,4,2019,2019-08-20,93.8192116226781
outubro 2019,Suporte Profilático e Terapêutico,4.73393124663245,9.095057950905211,1.8464721730172544,5.264662313263148,0.33,3595801.74,1.0340726126559365,2.1152278466412713,0.15,6552348.01,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Suporte Profilático e Terapêutico,4.656362532923365,8.923359412649734,0.24691001480498756,5.425307221441794,0.3,3338516.67,1.2067543977707995,3.2873227838670287,0.19,5378994.14,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Suporte Profilático e Terapêutico,3.530497964067717,6.169501678951302,0.8646357225692423,0.8646357225692423,0.1,5086243.2,0.0,0.0,0.0,5915245.78,1,2020,2020-02-20,95.87882600277499
abril 2020,Suporte Profilático e Terapêutico,3.5389992418765766,6.393456478377824,2.2968283545708252,3.163546080459666,0.3,3089361.13,0.6793058861040991,0.6793058861040991,0.13,5465499.83,2,2020,2020-04-20,95.64850876331589
junho 2020,Suporte Profilático e Terapêutico,3.5432861929757333,6.401201163641689,0.16814332282129335,3.335521550851488,0.26,2928729.13,0.5297320988916369,1.209860859180234,0.14,4959432.0,3,2020,2020-06-20,95.53278554553334
agosto 2020,Suporte Profilático e Terapêutico,3.5221230236906647,6.362968377330924,0.13025820235354899,3.445857510577669,0.24,2803542.13,1.1961369521731091,2.3987716126271525,0.22,3809862.96,4,2020,2020-08-20,96.10680766207365
outubro 2020,Suporte Profilático e Terapêutico,3.469883784519374,6.268748198800653,0.71500326856467,4.109752690800601,0.26,2106179.99,0.5089852794582067,2.8721789173393137,0.21,3313478.99,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Suporte Profilático e Terapêutico,3.3934625,6.13068426945,0.757366745125,4.7766055746,0.28,1350701.94,1.821442500625,4.630364082599999,0.28,1496578.74,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2018,2018-02-20,88.73475778602311
abril 2018,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2018,2018-04-20,89.01001122998021
junho 2018,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2018,2018-06-20,90.4920635209639
agosto 2018,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018,2018-08-20,90.70897571198554
outubro 2018,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Vigilância Sanitária,0.0,0.0,1.1154613511078755,1.1154613511078755,0.14,-1028308.25,0.0,0.0,0.0,0.0,1,2019,2019-02-20,92.18681122198316
abril 2019,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2019,2019-04-20,93.40761811629307
junho 2019,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2019,2019-06-20,93.53840092464623
agosto 2019,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2019,2019-08-20,93.8192116226781
outubro 2019,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Vigilância Sanitária,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Vigilância Sanitária,15.644747255839219,15.644747255839219,2.1314778405201285,2.1314778405201285,0.26,12956364.07,1.892908513447455,1.892908513447455,0.76,13185101.54,1,2020,2020-02-20,95.87882600277499
abril 2020,Vigilância Sanitária,15.682419092510678,15.682419092510678,1.8743938020365716,4.011004143821426,0.38,11163534.35,1.8994016043633066,3.7968681550347885,0.71,11368352.23,2,2020,2020-04-20,95.64850876331589
junho 2020,Vigilância Sanitária,15.701415921605907,15.701415921605907,2.1717999408811406,6.1876627968547515,0.49,9088753.37,2.1916118828149167,5.993079357317756,0.72,9274644.35,3,2020,2020-06-20,95.53278554553334
agosto 2020,Vigilância Sanitária,15.607635260076803,15.607635260076803,1.7923194848555575,7.943024907082102,0.56,7366212.33,1.6449315906513693,7.602215771946032,0.7,7693753.11,4,2020,2020-08-20,96.10680766207365
outubro 2020,Vigilância Sanitária,15.376146755624998,15.376146755624998,1.810828332633242,9.63604430031328,0.61,5599682.3,2.0103089479312612,9.499770575495843,0.7,5732622.36,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Vigilância Sanitária,15.0375,15.0375,2.339759180925,11.763577675175,0.68,3265757.93,2.4730315910750003,11.763577675175,0.71,3265757.93,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Vigilância Epidemiológica,3.0765847207057013,3.0765847207057013,0.7465378015652202,0.7465378015652202,0.09,2067561.49,0.11211421824117503,0.11211421824117503,0.05,2630515.72,1,2018,2018-02-20,88.73475778602311
abril 2018,Vigilância Epidemiológica,3.0670707286468533,3.5012224995095003,1.754409395551255,2.4986386129686307,0.25,892400.03,0.1989291289296688,0.31069664656648477,0.06,2839887.42,2,2018,2018-04-20,89.01001122998021
junho 2018,Vigilância Epidemiológica,3.0168391500626495,3.443880511441789,0.08627165406822014,2.5439883017660225,0.21,814331.03,0.19557149335974705,0.5011796420079793,0.06,2662910.74,3,2018,2018-06-20,90.4920635209639
agosto 2018,Vigilância Epidemiológica,3.0096249886760438,3.4356451669073573,0.16984496714986405,2.7077498348109574,0.2,660266.4,0.19471084158286098,0.694692013721788,0.07,2486290.53,4,2018,2018-08-20,90.70897571198554
outubro 2018,Vigilância Epidemiológica,2.9818295661918297,3.5349846621738896,0.0756414577570713,2.7583838411668355,0.18,711013.22,0.18927870946332634,0.877554887959643,0.07,2432997.3,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Vigilância Epidemiológica,2.9836291421088923,3.537118074940789,0.04021975799740693,2.8002683224558957,0.16,674212.42,0.49094404409464915,1.3690285487232585,0.08,1983786.9,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Vigilância Epidemiológica,2.3864585083678227,2.8745956117506672,0.0,0.0,0.0,2649998.03,0.07469153026043757,0.07469153026043757,0.03,2581142.29,1,2019,2019-02-20,92.18681122198316
abril 2019,Vigilância Epidemiológica,2.3552682793613107,4.025534057959366,0.5140755964916756,1.6149582340510125,0.16,2251661.46,0.5847571226149542,0.6584724591031131,0.13,3145092.04,2,2019,2019-04-20,93.40761811629307
junho 2019,Vigilância Epidemiológica,2.351975208312896,4.019905667437217,0.568314504786378,2.181014748844677,0.18,1720069.16,0.6138783262529584,1.2714301273527975,0.15,2570880.07,3,2019,2019-06-20,93.53840092464623
agosto 2019,Vigilância Epidemiológica,2.344935500895014,4.007873669971333,0.21161479249950316,2.386101536435079,0.17,1521533.83,0.19309085726340794,1.4607154614681686,0.13,2389723.75,4,2019,2019-08-20,93.8192116226781
outubro 2019,Vigilância Epidemiológica,2.343530320115074,4.00547198896675,0.13752155490751633,2.522193242198896,0.16,1392434.83,0.1417853739719337,1.6016255152913677,0.11,2256622.07,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Vigilância Epidemiológica,2.3051299667937455,3.9398395803416904,0.337733602397549,2.8185989766299873,0.16,1070104.23,0.6423274514381704,2.217709233013891,0.13,1643589.22,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Vigilância Epidemiológica,4.322607162378112,5.802071366454772,0.9076232743763608,0.9076232743763608,0.11,4692739.37,0.15205465698524565,0.15205465698524565,0.06,5417169.69,1,2020,2020-02-20,95.87882600277499
abril 2020,Vigilância Epidemiológica,4.333015802949484,5.606943568007678,1.3987045770995883,2.3085133668564395,0.22,3154899.3,0.11046435680607586,0.262885154458819,0.05,5111512.18,2,2020,2020-04-20,95.64850876331589
junho 2020,Vigilância Epidemiológica,4.338264582502561,5.616038388666925,0.4661471111273602,2.7774568854535615,0.22,2711775.98,1.0206083957797742,1.2838119950092293,0.15,4138696.55,3,2020,2020-06-20,95.53278554553334
agosto 2020,Vigilância Epidemiológica,4.312353204543614,5.582495184799731,0.18573339843691625,2.946601223044825,0.21,2533273.54,1.1368267311943572,2.412970835691541,0.22,3046128.67,4,2020,2020-08-20,96.10680766207365
outubro 2020,Vigilância Epidemiológica,4.248393470903424,5.499697026084153,0.06861943764926279,2.9715174155213053,0.19,2466332.74,0.2243160855315887,2.6014983471866224,0.19,2827300.03,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Vigilância Epidemiológica,4.1548261625,4.376070804775,-0.00354083,2.9025314029250002,0.17,1469864.74,0.24377164934999998,2.78797417405,0.17,1584136.29,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2018,2018-02-20,88.73475778602311
abril 2018,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2018,2018-04-20,89.01001122998021
junho 2018,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2018,2018-06-20,90.4920635209639
agosto 2018,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2018,2018-08-20,90.70897571198554
outubro 2018,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2018,2018-10-20,91.5545284999824
dezembro 2018,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019,2019-02-20,92.18681122198316
abril 2019,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2019,2019-04-20,93.40761811629307
junho 2019,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2019,2019-06-20,93.53840092464623
agosto 2019,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2019,2019-08-20,93.8192116226781
outubro 2019,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2019,2019-10-20,93.87546562196702
dezembro 2019,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2020,2020-02-20,95.87882600277499
abril 2020,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,2020-04-20,95.64850876331589
junho 2020,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2020,2020-06-20,95.53278554553334
agosto 2020,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2020,2020-08-20,96.10680766207365
outubro 2020,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2020,2020-10-20,97.55369949569847
dezembro 2020,Alimentação e Nutrição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020,2020-12-20,99.75062344139651
fevereiro 2018,FU10 - Administração Geral,263.3128278362224,267.00622434934866,69.68772464462644,69.68772464462644,8.74,175090092.78,38.845834777755414,38.845834777755414,17.06,202457569.05,1,2018,2018-02-20,88.73475778602311
abril 2018,FU10 - Administração Geral,262.4985625451785,266.67421506857477,36.96622389473135,106.43844709244293,10.5,142625875.07,38.41907267222305,77.14478107702095,15.4,168700170.48,2,2018,2018-04-20,89.01001122998021
junho 2018,FU10 - Administração Geral,258.19943861250476,263.01840986846446,42.00521810533591,146.70044774616713,12.33,105258524.17,44.60382605889996,120.48515269490082,15.46,128981285.62,3,2018,2018-06-20,90.4920635209639
agosto 2018,FU10 - Administração Geral,257.5820068147097,262.4765461865322,34.25823650425585,180.6078797650376,13.29,74262228.74,40.78457700532908,160.9816137971289,15.38,92065013.57,4,2018,2018-08-20,90.70897571198554
outubro 2018,FU10 - Administração Geral,255.20310554605163,260.05244134925096,33.56148742550284,212.5013612625807,13.93,43535167.17,40.70166758600823,200.1965340360365,15.25,54800793.72,5,2018,2018-10-20,91.5545284999824
dezembro 2018,FU10 - Administração Geral,255.35712419551012,261.22032325488783,41.42566703816477,254.05527584929987,14.7,6555968.75,49.4300778574659,249.74743330644142,15.04,10497614.84,6,2018,2018-12-20,91.49930738611765
fevereiro 2019,FU10 - Administração Geral,268.2975978032525,269.36535617015136,67.7712918928925,67.7712918928925,8.54,185843139.47,35.74735941418657,35.74735941418657,15.21,215364981.65,1,2019,2019-02-20,92.18681122198316
abril 2019,FU10 - Administração Geral,264.7910363071954,266.02481039676184,39.332685428568375,106.2182287920837,10.34,149271521.47,38.71687428639381,73.99702745224333,14.47,179368578.17,2,2019,2019-04-20,93.40761811629307
junho 2019,FU10 - Administração Geral,264.42081279457733,265.6477485329,41.45530944156095,147.5250268402233,12.02,110490105.0,46.148949322722515,120.04251617520869,14.54,136196806.01,3,2019,2019-06-20,93.53840092464623
agosto 2019,FU10 - Administração Geral,263.629373688122,263.36253715680806,33.2232592993412,180.30672832802819,12.84,77922305.05,41.1219535026175,160.80516989073956,14.51,96218513.43,4,2019,2019-08-20,93.8192116226781
outubro 2019,FU10 - Administração Geral,263.4713962389372,263.30591750711864,34.00220962795494,214.20089082673636,13.48,46097572.44,41.01161075998005,201.72041964890985,14.4,57813672.87,5,2019,2019-10-20,93.87546562196702
dezembro 2019,FU10 - Administração Geral,259.1542365167868,259.0543364485164,40.54736393535864,251.23842609937634,13.9,7459450.45,49.180567429046036,247.59565950435555,14.16,10936081.54,6,2019,2019-12-20,95.43930414735041
fevereiro 2020,FU10 - Administração Geral,59.3911475286023,60.81785213798124,25.106491791319286,25.106491791319286,3.01,34239633.05,6.124204305369836,6.124204305369836,2.45,52439627.44,1,2020,2020-02-20,95.87882600277499
abril 2020,FU10 - Administração Geral,59.53415869860334,75.96999797436352,10.040672587760543,35.20761966433877,3.29,38988606.99,8.922010599367505,15.060961708924186,2.81,58258584.89,2,2020,2020-04-20,95.64850876331589
junho 2020,FU10 - Administração Geral,59.60627513876822,87.71340295532485,19.41794928732436,54.668217546224206,4.31,31568986.11,19.1208470638529,34.200052802215815,4.1,51122794.04,3,2020,2020-06-20,95.53278554553334
agosto 2020,FU10 - Administração Geral,59.25026164662783,112.13114009459213,6.989020687918115,61.330718534791686,4.32,48822663.44,9.44095193745636,43.43673630986076,3.98,66019998.52,4,2020,2020-08-20,96.10680766207365
outubro 2020,FU10 - Administração Geral,58.371476729604574,112.38512821836581,8.862228397992443,69.28330520461732,4.41,42047422.9,11.226085772875168,54.01857937978418,4.0,56938727.66,5,2020,2020-10-20,97.55369949569847
dezembro 2020,FU10 - Administração Geral,57.085893837499995,108.80652365422499,9.374870238775,77.132268667175,4.49,31595266.82,16.45381092745,69.28267633395,4.2,39425284.11,6,2020,2020-12-20,99.75062344139651
